-23, -2, 1032
-15, 1, 1037
-24, 6, 1022
-14, -1, 1019
-8, 1, 1014
5, 0, 1019
7, 0, 1015
4, 2, 1024
-9, 3, 1002
-21, 0, 1008
-8, 3, 997
-9, 4, 988
-17, 8, 1009
-15, 3, 1019
-9, -1, 1024
-15, 0, 1009
-6, 1, 1003
-21, -2, 1007
-12, 2, 1008
-19, 5, 1017
-8, 5, 1015
-13, 3, 1006
-6, 0, 1013
-6, 4, 1013
-18, 5, 1019
-14, 4, 1004
-10, 2, 1011
-18, 4, 1006
-18, 3, 1022
-14, 2, 1014
-4, 1, 994
-19, -1, 1006
-6, -4, 1012
-7, -2, 1000
-13, -1, 1001
-18, 1, 1020
-25, -3, 1024
-13, 1, 1018
-2, 0, 1033
1, 4, 1032
-4, 2, 998
-8, -7, 1023
-15, -1, 1027
-3, -4, 1005
-9, -3, 1023
5, 1, 1036
-7, 1, 1012
-5, 2, 1005
-9, 1, 1003
-17, 4, 1011
1, 3, 995
-9, 0, 1026
-21, 2, 1016
-14, 4, 984
-11, 4, 1004
-16, -2, 1034
1, -1, 1005
-16, 0, 997
-23, 4, 1022
-15, -4, 1014
-7, -2, 1019
-5, -2, 1012
-6, 0, 1010
-11, 2, 1017
-22, 4, 1002
-15, 4, 1008
-15, 0, 1021
-10, 5, 1022
-19, 0, 1004
-18, 0, 1009
-11, -1, 1006
-12, -4, 989
-25, 2, 1007
-18, 0, 1024
-10, -7, 1026
-4, -3, 1010
-6, -3, 1003
-10, 2, 1000
-23, 8, 1020
-19, 5, 1011
-22, -2, 1020
-21, 11, 992
-17, 6, 1001
-4, 3, 1008
-8, 2, 1008
0, 1, 1006
-19, 6, 1024
-12, -1, 1018
-10, 2, 1021
-15, -1, 1000
-13, 1, 1005
6, 1, 1016
-2, 6, 1015
-10, -1, 995
-17, 1, 1015
-11, 5, 1006
-9, -2, 997
-10, 5, 1003
-18, 1, 1016
-16, 3, 1003
-7, -4, 981
-3, 0, 1021
-18, -1, 1007
-8, 5, 1003
-11, 2, 1007
-10, -5, 1036
1, -6, 1010
-4, 4, 1002
-3, -1, 1001
-12, 3, 1005
-2, 5, 997
-17, 3, 1012
-15, 2, 987
-9, -1, 998
-15, 3, 1016
-14, 5, 1017
-10, 1, 1015
-13, 0, 1009
-5, 0, 1017
-22, -11, 1018
-17, 4, 1031
-14, 0, 1007
-4, 1, 1025
-14, -3, 1001
-5, -3, 984
-7, 2, 1005
-17, 2, 1022
0, 2, 993
-6, 4, 1001
-20, 3, 999
-24, 6, 1000
-21, -4, 1004
-11, 1, 998
-10, 0, 997
-23, 3, 1024
-3, -1, 1006
-10, -4, 1013
-8, 0, 1009
-12, -4, 1015
-13, 3, 1011
-19, -4, 1012
-18, 4, 1014
-18, 4, 1012
-10, 3, 991
-7, 1, 1003
-19, 5, 1019
-13, -6, 1010
-3, 2, 1006
