-14, 5, 982
-7, 9, 989
-17, 6, 1007
-12, 3, 994
-6, 7, 1000
-9, 2, 1015
-17, 5, 1006
-11, 2, 1010
-16, 4, 1022
-14, -3, 1005
-4, 0, 1001
-12, -2, 1012
-26, -2, 1024
-12, -3, 1012
-15, 0, 1013
-16, -1, 1008
-14, 3, 1005
-20, 6, 1015
-4, -3, 1010
-10, 3, 1012
-12, -1, 1012
-16, 7, 1009
-7, 2, 1019
-13, 4, 1004
-23, 5, 1011
-3, 2, 987
-11, 4, 994
0, 3, 1003
-10, 9, 988
-18, 7, 1019
-8, 0, 1016
-12, 1, 1009
-17, 8, 1027
-6, 4, 1006
-9, 2, 1021
-15, 1, 1013
-6, 1, 1013
-18, 4, 1024
-19, -3, 1016
-12, 0, 1010
2, 3, 1006
-18, 3, 1002
-4, 0, 992
-17, 5, 1004
-14, -1, 1008
-12, 3, 1000
-21, 10, 1003
-25, 7, 1015
-17, 5, 998
-13, 4, 1020
-7, 0, 1012
-16, 3, 1007
-7, 2, 1012
-16, 2, 1011
-8, 4, 1016
-7, 2, 1035
-7, -8, 1016
-23, -2, 1010
-20, 0, 1014
-13, 2, 997
-13, -4, 1014
-11, -8, 1019
-16, 3, 1012
-17, 4, 1007
-5, 2, 1003
-11, -1, 999
-16, -1, 1008
-17, 2, 1029
-14, 1, 1032
-20, 1, 1012
-5, -2, 1000
-10, -2, 1007
-4, 1, 1015
-2, 0, 988
-14, -4, 998
-23, -4, 1015
-20, 3, 1019
-10, -4, 1024
-18, -1, 1029
-12, -2, 1016
0, 5, 981
-9, 8, 998
-9, 8, 1006
-21, 2, 1028
-9, -1, 1011
-5, 2, 1002
-10, -3, 1000
-19, -2, 998
-5, -5, 1009
-16, -1, 1008
-20, -5, 1013
-15, -6, 1023
-20, 3, 1043
-7, -2, 1022
-14, -7, 1019
-3, -2, 1010
-14, 8, 997
-11, 0, 977
-23, 2, 997
-21, 0, 996
-17, 0, 1006
1, -4, 1004
-11, 3, 1007
-3, 6, 990
-19, 6, 1016
-14, 5, 1015
-20, 5, 1016
-17, 0, 1013
-8, 2, 1007
-16, 4, 1008
-15, 3, 1028
-16, 1, 1010
-22, 1, 997
2, 0, 1000
-7, 3, 1003
-7, -6, 1003
-1, 4, 1001
-19, -2, 1016
1, 0, 992
-18, 0, 1011
-16, 4, 995
-2, 0, 1029
-2, -3, 990
-11, -4, 997
-28, 3, 1022
-3, 1, 1027
-5, 1, 1012
-1, 6, 1025
-7, 7, 1002
-12, 3, 1020
-4, 4, 1022
-10, 7, 1001
-15, 3, 989
-18, 4, 997
-9, 3, 1004
-12, 2, 1015
1, 0, 1022
-9, 7, 1023
-13, 5, 1020
-5, 2, 1016
-17, -1, 1008
-20, 5, 1031
-23, -1, 1027
-11, -1, 1018
-13, 3, 1010
-9, -2, 1005
-1, 1, 1015
6, 1, 1018
-9, 6, 1025
-9, 0, 1010
-19, -1, 1011
-6, 6, 1026
-23, -2, 1009
-13, -2, 988
-6, 0, 997
-12, 2, 1008
-19, 5, 999
-12, 5, 1018
-24, 5, 1026
-22, -1, 1036
-17, 4, 1002
-16, 1, 1029
-28, 4, 998
-15, 2, 993
-19, -2, 1006
-1, -7, 1005
-11, -1, 1010
-18, 4, 1008
-10, 0, 1005
-24, 1, 1017
-18, 3, 1015
1, 3, 993
-4, 3, 1002
-16, -1, 1012
-14, -1, 1010
-4, 9, 1016
-24, 7, 1013
-11, -3, 1002
-9, 3, 1001
-6, 6, 1009
-17, 1, 1006
-3, 3, 988
-21, -3, 999
-4, -10, 1014
-9, 3, 1011
-19, 4, 1018
-8, 3, 1009
-19, -1, 1003
-12, -2, 1014
-13, 5, 1008
-20, -5, 1023
-6, -4, 1027
-7, -7, 986
-3, -1, 991
-14, 2, 994
-21, 1, 992
-8, 4, 1007
-1, -1, 1016
-7, 4, 1005
-14, 0, 1009
-8, 2, 1012
-5, 4, 1013
-14, 1, 1004
-12, 0, 1010
-11, 3, 1019
6, 6, 1012
-18, -2, 1008
-6, 6, 1028
-22, 1, 1010
-9, 1, 1007
-16, 1, 1013
-17, 6, 1005
-21, 1, 1012
-8, 3, 1023
-4, 4, 996
-18, -1, 1000
-5, 2, 993
-24, -1, 1012
-16, -2, 1018
-17, 0, 1002
-18, 2, 1007
-15, -5, 1000
-18, -4, 1004
-3, 3, 1017
-21, 0, 998
-7, 4, 1023
-16, 8, 1002
-24, 3, 1022
-12, 2, 1012
-10, 6, 1000
-6, 4, 997
-21, 4, 1018
-24, -1, 1014
-9, 7, 1014
-7, 8, 1008
-2, 5, 1013
-12, 4, 1014
-11, 0, 1006
-14, 3, 997
-18, -3, 1019
-24, 2, 1035
-8, -1, 1015
-14, -1, 1017
-6, 3, 988
-7, 2, 1011
-11, 2, 996
-15, 2, 1021
-24, 1, 1009
