-24, 3, 999
-15, 7, 1028
-24, 8, 1043
-23, 2, 1025
-12, -2, 1013
2, -1, 1005
-11, 0, 1027
-17, 2, 1012
-15, 2, 1023
-16, -5, 1010
-4, 0, 1011
-17, -4, 1003
-13, 4, 1007
-24, -6, 1019
-14, -11, 1021
-13, 0, 1025
-21, 0, 1025
-17, -4, 1035
-24, 7, 1022
-10, 2, 1001
-3, 2, 1000
3, 3, 1014
-20, 7, 1011
-15, -2, 994
3, -2, 1014
-3, 0, 1025
-1, 2, 1023
-22, -3, 1005
-6, 5, 1005
-16, 7, 1020
-3, -1, 1012
-7, -3, 1003
-2, 5, 994
-11, 2, 1009
-7, 2, 1009
-14, -3, 1009
-14, 0, 1007
-18, -2, 1004
-8, 3, 1018
-4, 4, 989
-16, -1, 1015
-12, 0, 1023
-9, -3, 988
-18, 7, 1002
-5, 6, 1000
-9, 11, 1005
-1, 6, 1016
-5, 1, 997
-12, -1, 1008
-20, -2, 1001
-27, 0, 1010
-20, 2, 991
-13, 1, 1004
-4, 1, 1018
-16, 5, 1004
-22, -1, 1031
-20, 1, 1010
-17, 0, 1001
-11, 0, 1024
-18, -1, 1020
-21, 7, 991
-18, 1, 1012
-19, -5, 1020
-6, -5, 1019
-11, -5, 985
-5, 5, 994
-3, 5, 1010
-10, 1, 1020
-11, 0, 1017
-4, 8, 999
-13, -2, 1017
-8, 0, 1009
-1, 5, 1010
2, -1, 1014
-14, -4, 1024
-10, 1, 995
-8, 2, 1001
-18, 3, 1022
-9, -2, 1013
-5, 4, 1027
-16, 1, 1008
-5, 1, 1030
-12, -5, 1005
-12, 1, 1016
-14, -4, 1013
-18, -6, 1013
-12, -3, 1014
-12, 2, 1033
-9, -3, 1022
-12, -3, 1003
-17, 2, 1018
-22, 3, 1030
-24, 0, 1017
-22, -4, 1025
-12, -1, 1016
-3, 3, 1020
-18, 1, 1003
0, 3, 988
-12, 7, 1005
-12, 2, 1004
-19, -3, 1031
-7, -7, 1027
-6, -4, 1034
-5, 3, 1005
-7, -1, 1026
-30, 2, 1008
-19, 4, 999
-24, 3, 1018
-26, 4, 1021
-15, -2, 1003
-11, 1, 1006
-5, -2, 1022
-6, 1, 1014
0, 1, 1014
-5, 2, 1024
-2, -6, 1014
-17, 0, 1008
-15, -3, 1015
-12, 0, 1028
-6, 10, 1006
0, 6, 1000
-12, 5, 1013
-12, 5, 1012
-14, 3, 1004
-9, 8, 1013
-14, 4, 997
-14, 1, 1012
4, 3, 994
-15, 8, 1007
-9, -2, 1007
-3, -1, 986
-13, 5, 997
-3, 8, 1010
-20, 5, 1011
-3, -3, 995
-1, 4, 1025
-23, 1, 1013
-10, 1, 996
-10, -4, 1017
-12, 1, 1016
-16, -2, 1010
-7, 4, 1011
5, -1, 1016
-14, -3, 1024
-5, -2, 1009
-1, -5, 1011
-16, 0, 993
-6, 0, 1004
-13, -3, 1010
-9, 3, 999
-11, 4, 1005
-16, -2, 1010
-6, 0, 1006
1, 4, 1016
1, -2, 1018
-11, 0, 1016
-8, -6, 1029
-20, 1, 998
-6, -1, 1003
-19, -3, 1024
-23, 3, 1020
-20, -4, 1008
-8, 1, 1036
-14, -5, 1000
-9, 10, 1012
-18, 2, 1003
-5, 5, 1008
-23, 2, 1002
-16, 3, 1009
-16, 0, 1008
-16, -3, 1013
-18, -3, 1003
-27, 2, 994
-23, 1, 1006
-9, 6, 1010
-14, -2, 1025
-16, 0, 1021
-11, -2, 1011
0, 6, 1031
-17, 3, 1017
-13, -8, 1010
-3, -2, 1014
-6, 2, 1002
-17, 3, 1007
-8, 2, 1017
-10, -1, 1012
-8, -1, 1003
-11, 2, 1028
-19, -3, 1005
-25, 2, 998
-22, 2, 1012
1, 3, 1016
-5, 4, 1016
-12, 7, 1000
-11, 9, 1013
-10, 4, 1006
-10, 2, 1000
-11, 2, 1006
-17, -5, 994
-10, 2, 1014
-7, 5, 1009
2, 5, 1016
-9, -5, 1020
-11, -1, 1006
-12, 3, 1003
-17, -2, 1018
-19, -2, 1023
-15, 2, 1024
-20, 1, 1030
-13, -2, 1010
-8, 0, 993
-10, 1, 1012
-17, 0, 1022
-5, 1, 1012
-9, 1, 1018
4, -2, 994
-3, 2, 1022
-18, 3, 1009
-15, 8, 1021
-14, 4, 1018
-4, 1, 1006
-19, 1, 1020
-9, -3, 1031
-17, 3, 1004
-15, -2, 1010
-12, 2, 1033
-10, 1, 996
-11, 2, 1002
-7, 0, 999
-17, 2, 1025
-5, 3, 999
-10, 2, 1001
-17, 4, 1012
-11, -3, 995
0, -1, 993
-24, 5, 1000
-21, 2, 1021
-7, 3, 1022
-9, 7, 1016
-13, 5, 1013
-7, 3, 996
-10, 2, 1006
-19, 0, 1021
-13, 0, 1010
-12, 4, 1021
-23, 2, 1032
-15, -3, 1003
-1, -2, 994
-21, -5, 1009
-18, -1, 1024
-19, 7, 1028
-18, -2, 1029
-6, 0, 1014
-12, -4, 1016
-10, 4, 1012
-18, -2, 1025
-18, 2, 1024
-23, 0, 1029
-1, 2, 1026
-3, -3, 1016
-4, -3, 1011
-11, 0, 1007
-2, -1, 984
-7, 9, 1009
-15, 10, 1003
-19, 2, 1010
2, 0, 1012
-6, 5, 1001
-19, 2, 1007
-13, 4, 1006
-7, -1, 1034
-15, -2, 1021
-21, 1, 1002
-7, 4, 1022
-11, 0, 1000
-10, 3, 1003
-16, 4, 1015
-32, 2, 1014
-8, 6, 1019
-13, 7, 1016
-11, 0, 1003
-11, 0, 1001
3, 1, 1024
-5, 0, 984
-7, 1, 1010
-11, 0, 1021
-8, 5, 995
-14, 3, 1003
-11, 1, 1009
-9, 1, 1031
-13, -1, 1012
-7, 4, 1010
-6, 3, 1008
-16, -2, 1006
-2, -3, 1012
-5, 0, 1009
-9, -2, 1020
-11, 2, 1038
-14, -1, 1039
-19, -5, 995
-27, 1, 1012
-12, -1, 1015
-19, -1, 1006
-15, -2, 994
-16, -3, 987
-14, 2, 988
-8, 5, 1014
-20, 3, 989
-3, 2, 987
-21, -4, 1015
-14, 4, 1014
-23, 4, 1026
-20, -7, 1042
-20, -1, 1028
-21, -1, 1024
-19, 7, 997
-13, 4, 1000
2, 0, 994
-29, 0, 1005
-10, 0, 995
-7, -2, 1023
-10, 2, 1010
-9, 4, 1001
-7, -1, 995
-9, 1, 1005
-2, -3, 1024
-15, 2, 1001
-7, -4, 1008
-7, 3, 990
-18, 9, 1003
-21, -4, 1006
-2, 7, 1016
-21, -1, 1019
-7, -3, 1019
-15, 0, 1018
-13, 0, 1013
-20, 0, 1020
-6, 1, 1014
-15, 5, 1012
-22, 2, 1016
-23, -3, 1031
-7, 2, 1018
-15, 3, 998
-16, -1, 1026
-26, 2, 1020
-25, 2, 1023
2, 5, 1018
-11, 0, 1022
-7, -3, 1012
-5, -2, 999
-12, 3, 996
-18, 4, 1029
0, 1, 1021
-6, 4, 1004
-13, 1, 1008
-10, 0, 983
0, 3, 995
1, 2, 996
-6, 2, 1015
-11, 1, 1009
-3, -1, 1006
-16, 1, 1033
-26, 0, 1015
-18, 1, 1017
0, 2, 1013
