-26, -4, 992
-9, -1, 1018
-7, 6, 1013
-8, 5, 998
-2, 2, 986
-13, 4, 1006
-8, -2, 1002
-9, 2, 990
-4, 2, 1000
-6, 0, 1014
-12, 2, 1019
-9, 3, 1006
-5, 0, 1012
-15, 1, 988
-19, 0, 1019
-16, 1, 1024
-5, 3, 1023
-11, 2, 1011
-14, -1, 1016
-18, -1, 1020
-21, -1, 1027
-20, 5, 998
-10, 10, 994
-11, 3, 990
-6, 0, 991
-13, 4, 998
-19, 2, 1011
-22, -1, 1024
-15, -5, 1031
-8, 1, 1022
-14, 6, 1019
-15, 2, 1020
-19, 4, 1019
-14, 2, 1016
-17, -6, 1008
-2, -1, 1005
4, -1, 988
-2, 2, 1002
-7, 2, 1004
-18, -5, 1015
-16, 2, 1028
-1, -3, 1018
3, 0, 999
-2, -2, 1020
-16, 4, 1014
0, 6, 1018
-23, 1, 1007
-9, 5, 993
-4, -7, 1000
-8, 0, 994
-13, -1, 998
-11, -4, 1008
-8, 1, 1008
-26, 1, 999
-14, -1, 991
-24, 2, 1018
-27, 3, 996
-13, 6, 1017
-12, 1, 1006
-16, -3, 1009
-15, 2, 1008
-13, -3, 1003
-15, 2, 1014
-20, 2, 1028
-9, -4, 1009
-25, 0, 994
-16, 2, 1013
-8, 0, 1007
-10, -1, 1014
-16, 4, 994
-15, 2, 1004
-23, -8, 1016
-17, -8, 1026
-10, -4, 1013
-8, -3, 995
3, -1, 1009
-16, 3, 1010
-11, 8, 1004
11, 3, 990
-4, -1, 996
-11, 4, 1033
-18, 1, 1017
-13, 1, 1013
-6, 0, 994
-4, -2, 1016
-9, 5, 1002
-8, 2, 993
-13, 2, 1019
-2, 1, 1017
0, 1, 1011
-12, 0, 1009
-7, 1, 1003
-10, -3, 1009
-12, 3, 1019
-20, 1, 1027
-19, 3, 1015
-16, 4, 1005
-12, 1, 1014
-12, 4, 1012
-9, 4, 1006
-16, -1, 1007
0, -3, 1018
-15, 0, 1018
-5, 2, 1004
-11, -1, 1012
-1, 5, 1007
1, 1, 999
-3, -2, 999
-25, -3, 1018
-13, -1, 1018
-16, 2, 1014
-9, 0, 1027
-17, 2, 1011
-12, 4, 1010
-20, 2, 1010
-21, 8, 1025
-11, 1, 992
0, 3, 1015
-17, 4, 1006
-13, -1, 1014
-12, 4, 1021
-12, -2, 1017
-1, 6, 1022
-16, -2, 1003
-13, -1, 1012
-20, 0, 1005
-19, -2, 1015
-6, 2, 997
-15, -1, 1001
-13, -4, 1012
-6, 1, 1010
-19, 5, 993
-6, 4, 1006
-20, 2, 1007
-10, 0, 1007
-22, 1, 1031
-22, 1, 1014
-20, 0, 1015
-21, 2, 989
-8, 9, 998
-21, 3, 1010
-16, 7, 994
-22, 0, 1002
-16, -3, 1012
-23, -4, 1029
-16, -6, 1026
-13, -8, 1000
-9, 4, 997
-13, 4, 1007
-15, -2, 1026
-14, 2, 1017
-16, -3, 1017
-6, -3, 1015
1, -3, 1007
6, -1, 1018
2, -6, 1033
-7, 4, 994
-10, -2, 994
-26, -4, 1011
-17, 3, 1021
-2, 0, 1018
-9, -2, 1023
-8, 6, 1005
-3, 5, 1016
-19, 3, 988
-8, -1, 1002
-9, 0, 1009
-29, 1, 1014
-2, -3, 1009
-1, -5, 1012
-7, -3, 990
-12, 3, 993
-4, 6, 1006
-19, 3, 1005
-4, 2, 997
-4, 4, 1001
-11, 3, 1004
-20, 5, 1008
-26, 2, 999
-19, -2, 1019
2, -5, 1001
-5, -2, 1000
-7, 7, 995
-15, 8, 1005
-20, -1, 1034
-21, 1, 1019
-25, -3, 1036
-10, -4, 1031
-17, 1, 1017
-18, 2, 1013
-2, -1, 1014
-16, 1, 996
-10, 5, 1012
-18, 1, 1010
-9, -5, 1002
0, 6, 1003
1, 2, 1019
-2, 3, 1005
-5, -1, 991
-9, 0, 1011
-23, 1, 1010
-1, -3, 1000
-6, 2, 1000
-13, 4, 1012
-6, 3, 1005
-7, -4, 1005
-14, -6, 1032
-3, -4, 1011
-8, 1, 1016
-12, 0, 1006
-10, 11, 1008
-4, 6, 1012
-7, 4, 995
-10, 4, 1010
-17, 1, 1019
-7, -2, 1013
-1, 0, 1023
-17, 2, 997
-5, 2, 1003
-23, 3, 1009
-3, 0, 996
1, 2, 994
-9, 1, 1002
-11, 1, 1011
-9, -1, 1006
-9, -2, 1029
-21, -1, 1007
-17, 2, 1017
-2, 2, 990
-13, 2, 1007
-12, -3, 1022
-14, 1, 1017
-9, 2, 1014
-13, 1, 1007
-20, 2, 1023
-8, -1, 1017
-10, 6, 1010
-9, 0, 1015
-17, 1, 1002
-12, -3, 1000
-12, -3, 1028
-18, -2, 1009
-26, 2, 1027
-28, 5, 988
-2, 5, 1016
-6, 2, 1011
-4, 1, 1013
-13, 1, 995
-21, -1, 1029
-18, 3, 1030
-5, 1, 1022
-9, 5, 1006
-17, 5, 996
-8, -2, 991
-24, 0, 1011
-21, 1, 1011
-6, 0, 1014
-7, 6, 995
-16, 1, 998
-17, 7, 1009
-5, 6, 1014
-7, -2, 1022
-14, -5, 1021
-17, 2, 1017
-21, -7, 1021
-17, -3, 1019
-11, 0, 990
-24, -1, 984
-9, 0, 1020
-23, 3, 1014
-2, 3, 997
-27, -1, 1000
-5, -2, 994
-4, 2, 987
-12, 9, 992
-22, 9, 1010
-21, -1, 1016
-17, 3, 1019
-15, 8, 1002
-8, 3, 986
2, 1, 1006
