-32, -120, -971
-23, -115, -980
-22, -118, -965
-24, -119, -960
-26, -120, -960
-24, -122, -944
-13, -120, -940
-25, -125, -978
-17, -120, -962
-13, -117, -975
-18, -115, -982
-12, -116, -966
-21, -121, -969
-11, -118, -956
-19, -118, -951
-11, -117, -964
-20, -118, -953
-32, -118, -949
-26, -120, -970
-19, -119, -982
-9, -119, -955
-12, -121, -974
-12, -125, -962
-18, -118, -966
-32, -119, -962
-22, -116, -966
-24, -117, -958
-13, -123, -965
-24, -117, -960
-24, -120, -970
-22, -116, -957
-38, -111, -969
-19, -120, -934
-30, -120, -949
-22, -117, -966
-17, -120, -964
-23, -125, -974
-13, -121, -946
-9, -115, -972
-11, -114, -985
-19, -120, -965
-19, -126, -955
-21, -119, -957
-19, -118, -983
-12, -122, -977
-16, -118, -938
-20, -124, -955
-7, -123, -972
-10, -121, -969
-10, -124, -965
-19, -118, -973
-25, -118, -978
-20, -120, -965
-20, -120, -967
-12, -124, -958
-18, -121, -967
-19, -117, -984
-12, -119, -986
-26, -121, -947
-16, -118, -978
-19, -120, -978
-10, -121, -952
-29, -113, -957
-23, -120, -954
-23, -112, -966
-19, -122, -961
-21, -129, -975
-23, -114, -963
-16, -120, -970
-22, -119, -949
-22, -115, -964
-11, -120, -957
-27, -119, -991
-16, -122, -977
-23, -120, -959
-24, -119, -968
-16, -120, -949
-14, -121, -956
-21, -115, -938
-21, -119, -946
-10, -111, -957
-22, -123, -954
-22, -116, -968
-22, -120, -981
-25, -111, -975
-18, -116, -964
-17, -118, -957
-20, -117, -984
-19, -123, -969
-14, -121, -986
-26, -130, -958
-16, -123, -964
-20, -119, -971
-9, -122, -969
-15, -122, -973
-24, -117, -954
-20, -119, -960
-2, -122, -966
-13, -121, -980
-24, -120, -971
-26, -118, -958
-18, -117, -964
-14, -119, -965
-21, -114, -962
-30, -116, -947
-23, -117, -963
-19, -114, -955
-10, -120, -957
-16, -120, -974
-28, -117, -977
-21, -116, -954
-34, -117, -958
-19, -122, -973
-18, -113, -965
-14, -121, -953
-7, -126, -970
-20, -122, -981
-14, -126, -963
-15, -119, -976
-27, -113, -964
-18, -116, -955
-22, -123, -957
-10, -118, -970
-13, -120, -991
-2, -116, -961
-32, -119, -972
-14, -117, -953
-17, -121, -964
-19, -123, -970
-16, -126, -970
-22, -119, -994
-21, -116, -976
-22, -122, -969
-27, -122, -960
-22, -120, -974
-25, -122, -969
-25, -119, -966
-13, -124, -964
-23, -119, -980
-35, -115, -960
-15, -117, -962
-23, -116, -960
-21, -119, -950
-24, -119, -958
-12, -116, -988
-17, -116, -944
-20, -112, -974
-18, -118, -964
-25, -118, -973
-17, -117, -986
-28, -118, -988
-28, -119, -979
-24, -122, -966
-27, -119, -956
-17, -119, -965
-30, -119, -954
-26, -120, -963
-19, -127, -969
-28, -118, -963
-27, -117, -962
-32, -118, -953
-39, -109, -965
-17, -117, -945
-30, -120, -965
-21, -120, -963
-17, -113, -960
-19, -120, -962
-6, -111, -978
-9, -114, -965
-14, -109, -979
-4, -120, -966
-13, -124, -959
-20, -120, -951
-19, -123, -952
-12, -116, -966
-21, -126, -961
-16, -118, -971
-19, -116, -960
-25, -113, -974
-16, -116, -974
-12, -126, -956
-20, -119, -983
-23, -125, -960
-17, -120, -985
-20, -128, -956
-9, -123, -967
-21, -114, -978
-18, -114, -987
-20, -117, -974
-23, -117, -944
-16, -123, -960
-10, -118, -952
-24, -117, -984
-15, -125, -967
-18, -118, -954
-27, -114, -944
-12, -116, -939
-33, -123, -966
-25, -118, -966
-24, -117, -968
-17, -117, -972
-23, -121, -962
-23, -118, -972
-20, -117, -963
-26, -116, -971
-25, -117, -973
-10, -120, -951
-20, -120, -979
-22, -124, -950
-14, -121, -986
-24, -130, -959
-15, -121, -956
-19, -124, -977
-14, -121, -968
-14, -116, -976
-19, -113, -969
-29, -119, -982
-30, -117, -983
-21, -123, -960
-21, -121, -968
-23, -120, -962
-16, -114, -956
-9, -113, -985
-10, -110, -979
-10, -122, -958
